Stock_Code,Stock_Name,Weight,Shares,ETF
5801 JP,FURUKAWA ELECTRIC CO LTD,2.49,73200,00990A
3653,健策,2.29,110000,00990A
2383,台光電,2.21,144000,00990A
009150 KP,SAMSUNG ELECTRO-MECHANICS CO,2.2,34369,00990A
005930 KP,SAMSUNG ELECTRONICS CO LTD,2.1,115810,00990A
AEHR US,AEHR TEST SYSTEMS,2.03,177400,00990A
WDC US,WESTERN DIGITAL CORP,1.94,41462,00990A
MRVL US,MARVELL TECHNOLOGY INC,1.9,103000,00990A
2345,智邦,1.88,221000,00990A
6787 JP,MEIKO ELECTRONICS CO LTD,1.82,85300,00990A
AIXA GR,AIXTRON SE,1.82,278437,00990A
2368,金像電,1.76,370000,00990A
CRWV US,COREWEAVE INC-CL A,1.54,109900,00990A
AVGO US,BROADCOM INC,1.52,30960,00990A
3037,欣興,1.31,475000,00990A
SOI FP,S.O.I.T.E.C.,1.3,89943,00990A
3017,奇鋐,1.29,130000,00990A
5803 JP,FUJIKURA LTD,1.1,243500,00990A
COHR US,COHERENT CORP,1.1,26174,00990A
000660 KP,SK HYNIX INC,1.09,10711,00990A
3110 JP,NITTO BOSEKI CO LTD,1.09,53700,00990A
INTC US,INTEL CORP,1.07,132600,00990A
3533,嘉澤,1.03,101000,00990A
6274,台燿,1.0,268000,00990A
AMZN US,AMAZON.COM INC,0.98,32200,00990A
GOOGL US,ALPHABET INC-CL A,0.94,23200,00990A
NVDA US,NVIDIA CORP,0.93,38250,00990A
6510,精測,0.89,56000,00990A
CRWD US,CROWDSTRIKE HOLDINGS INC - A,0.83,15200,00990A
APP US,APPLOVIN CORP-CLASS A,0.82,14160,00990A
2360,致茂,0.81,103000,00990A
AMD US,ADVANCED MICRO DEVICES,0.8,23100,00990A
ORCL US,ORACLE CORP,0.8,36120,00990A
268A JP,RIGAKU HOLDINGS CORP,0.72,340900,00990A
ONTO US,ONTO INNOVATION INC,0.64,18000,00990A
3529,力旺,0.61,36000,00990A
5274,信驊,0.59,10000,00990A
PLTR US,PALANTIR TECHNOLOGIES INC-A,0.59,33200,00990A
FSLY US,FASTLY INC - CLASS A,0.55,168600,00990A
RKLB US,ROCKET LAB CORP,0.55,52200,00990A
2467,志聖,0.54,249000,00990A
4958,臻鼎-KY,0.53,435000,00990A
GFS US,GLOBALFOUNDRIES INC,0.5,68800,00990A
2330,台積電,5.71,1305000,00992A
3105,穩懋,4.4,3433000,00992A
6669,緯穎,4.31,464000,00992A
2383,台光電,3.8,438000,00992A
8996,高力,3.8,1489000,00992A
6510,精測,3.78,421000,00992A
6442,光聖,3.74,781000,00992A
6515,穎崴,3.44,150000,00992A
3037,欣興,3.38,2210000,00992A
2345,智邦,3.35,713000,00992A
3665,貿聯-KY,3.09,567000,00992A
6223,旺矽,2.97,288000,00992A
3017,奇鋐,2.88,501000,00992A
8299,群聯,2.68,708000,00992A
3533,嘉澤,2.64,466000,00992A
3163,波若威,2.32,919000,00992A
6584,南俊國際,2.29,1333000,00992A
3653,健策,2.22,192000,00992A
2059,川湖,2.16,257000,00992A
2360,致茂,2.1,485000,00992A
3443,創意,2.03,259000,00992A
7769,鴻勁,1.96,193000,00992A
8046,南電,1.89,1103000,00992A
7751,竑騰,1.71,386000,00992A
5274,信驊,1.55,45000,00992A
4749,新應材,1.54,698000,00992A
2308,台達電,1.53,356000,00992A
2408,南亞科,1.53,3265000,00992A
3661,世芯-KY,1.5,173000,00992A
3081,聯亞,1.47,229000,00992A
3529,力旺,1.33,154000,00992A
6274,台燿,1.32,633000,00992A
8358,金居,1.3,1548000,00992A
6805,富世達,1.26,297000,00992A
6531,愛普*,1.18,700000,00992A
3131,弘塑,1.11,153000,00992A
4991,環宇-KY,1.02,688000,00992A
6271,同欣電,0.83,2089000,00992A
2368,金像電,0.82,308000,00992A
8021,尖點,0.66,688920,00992A
3036,文曄,0.53,1171000,00992A
3189,景碩,0.51,484013,00992A
2454,聯發科,0.39,80000,00992A
3324,雙鴻,0.37,150000,00992A
3491,昇達科,0.36,97000,00992A
3711,日月光投控,0.32,319000,00992A
2486,一詮,0.27,567000,00992A
3260,威剛,0.26,293000,00992A
5289,宜鼎,0.25,102000,00992A
2337,旺宏,0.22,771000,00992A
2344,華邦電,0.17,889000,00992A
