Stock_Code,Stock_Name,Weight,Shares,ETF
6805,富世達,1.23,297000,00992A
6531,愛普*,1.09,700000,00992A
3131,弘塑,1.09,153000,00992A
4991,環宇-KY,1.07,688000,00992A
6271,同欣電,0.85,2089000,00992A
5347,世界,0.84,2818000,00992A
2368,金像電,0.82,308000,00992A
2486,一詮,0.67,1517000,00992A
8021,尖點,0.6,688920,00992A
3036,文曄,0.55,1171000,00992A
3189,景碩,0.5,484013,00992A
3491,昇達科,0.37,97000,00992A
3324,雙鴻,0.34,150000,00992A
3711,日月光投控,0.33,319000,00992A
3260,威剛,0.25,293000,00992A
5289,宜鼎,0.25,102000,00992A
2337,旺宏,0.22,771000,00992A
2344,華邦電,0.18,889000,00992A
